Country,Year,Cancer_Type,Incidence_Rate,Mortality_Rate,Environmental_Factors,Latitude,Longitude,Continent
Gambia,2013,Lung,44.7,31.1,4.6,13.443182,-15.310139,Africa
Gambia,2013,Breast,49.9,51.7,29.5,13.443182,-15.310139,Africa
Gambia,2013,Colorectal,52.5,17.2,76.9,13.443182,-15.310139,Africa
Gambia,2014,Lung,30.0,64.6,43.0,13.443182,-15.310139,Africa
Gambia,2014,Breast,68.7,20.0,41.7,13.443182,-15.310139,Africa
Gambia,2014,Colorectal,59.0,47.0,70.9,13.443182,-15.310139,Africa
Gambia,2015,Lung,34.4,73.3,24.6,13.443182,-15.310139,Africa
Gambia,2015,Breast,131.6,48.7,51.8,13.443182,-15.310139,Africa
Gambia,2015,Colorectal,34.5,76.9,36.9,13.443182,-15.310139,Africa
Gambia,2016,Lung,110.7,24.9,66.8,13.443182,-15.310139,Africa
Gambia,2016,Breast,109.9,77.6,64.2,13.443182,-15.310139,Africa
Gambia,2016,Colorectal,116.6,30.9,67.2,13.443182,-15.310139,Africa
Gambia,2017,Lung,126.2,51.0,34.5,13.443182,-15.310139,Africa
Gambia,2017,Breast,47.9,50.3,9.7,13.443182,-15.310139,Africa
Gambia,2017,Colorectal,69.9,47.3,52.1,13.443182,-15.310139,Africa
Gambia,2018,Lung,110.3,35.8,86.8,13.443182,-15.310139,Africa
Gambia,2018,Breast,52.4,37.6,27.2,13.443182,-15.310139,Africa
Gambia,2018,Colorectal,104.2,46.2,98.0,13.443182,-15.310139,Africa
Gambia,2019,Lung,89.8,24.6,58.6,13.443182,-15.310139,Africa
Gambia,2019,Breast,59.3,14.3,10.6,13.443182,-15.310139,Africa
Gambia,2019,Colorectal,141.8,41.0,1.0,13.443182,-15.310139,Africa
Gambia,2020,Lung,121.5,65.5,94.3,13.443182,-15.310139,Africa
Gambia,2020,Breast,34.7,23.9,79.2,13.443182,-15.310139,Africa
Gambia,2020,Colorectal,124.8,52.8,85.4,13.443182,-15.310139,Africa
Gambia,2021,Lung,135.7,66.0,50.3,13.443182,-15.310139,Africa
Gambia,2021,Breast,124.2,32.4,53.0,13.443182,-15.310139,Africa
Gambia,2021,Colorectal,39.0,15.7,58.2,13.443182,-15.310139,Africa
Gambia,2022,Lung,145.0,74.5,45.6,13.443182,-15.310139,Africa
Gambia,2022,Breast,86.5,22.4,81.2,13.443182,-15.310139,Africa
Gambia,2022,Colorectal,52.7,57.4,45.3,13.443182,-15.310139,Africa
Gambia,2023,Lung,112.0,39.0,4.6,13.443182,-15.310139,Africa
Gambia,2023,Breast,85.5,52.3,89.1,13.443182,-15.310139,Africa
Gambia,2023,Colorectal,90.5,74.2,65.7,13.443182,-15.310139,Africa
Gambia,2024,Lung,62.8,10.8,49.1,13.443182,-15.310139,Africa
Gambia,2024,Breast,117.7,24.1,96.0,13.443182,-15.310139,Africa
Gambia,2024,Colorectal,73.4,26.6,85.4,13.443182,-15.310139,Africa
Georgia,2010,Lung,70.9,43.9,19.2,42.315407,43.356892,Asia
Georgia,2010,Breast,80.5,79.1,40.0,42.315407,43.356892,Asia
Georgia,2010,Colorectal,136.3,68.9,5.2,42.315407,43.356892,Asia
Georgia,2011,Lung,148.0,13.0,43.2,42.315407,43.356892,Asia
Georgia,2011,Breast,87.5,50.7,78.1,42.315407,43.356892,Asia
Georgia,2011,Colorectal,56.5,51.4,32.5,42.315407,43.356892,Asia
Georgia,2012,Lung,105.4,49.1,65.9,42.315407,43.356892,Asia
Georgia,2012,Breast,136.4,59.2,60.0,42.315407,43.356892,Asia
Georgia,2012,Colorectal,90.9,50.7,39.1,42.315407,43.356892,Asia
Georgia,2013,Lung,83.2,45.9,25.6,42.315407,43.356892,Asia
Georgia,2013,Breast,81.4,65.5,22.3,42.315407,43.356892,Asia
Georgia,2013,Colorectal,56.7,74.0,91.5,42.315407,43.356892,Asia
Georgia,2014,Lung,59.0,20.0,7.9,42.315407,43.356892,Asia
Georgia,2014,Breast,101.3,63.7,85.9,42.315407,43.356892,Asia
Georgia,2014,Colorectal,36.9,37.3,49.7,42.315407,43.356892,Asia
Georgia,2015,Lung,103.2,63.2,45.2,42.315407,43.356892,Asia
Georgia,2015,Breast,115.1,41.7,49.5,42.315407,43.356892,Asia
Georgia,2015,Colorectal,107.3,78.2,64.2,42.315407,43.356892,Asia
Georgia,2016,Lung,37.0,63.8,56.5,42.315407,43.356892,Asia
Georgia,2016,Breast,36.3,61.8,24.3,42.315407,43.356892,Asia
Georgia,2016,Colorectal,38.4,19.8,99.4,42.315407,43.356892,Asia
Georgia,2017,Lung,144.6,51.5,7.0,42.315407,43.356892,Asia
Georgia,2017,Breast,75.6,53.0,78.9,42.315407,43.356892,Asia
Georgia,2017,Colorectal,69.8,15.4,30.4,42.315407,43.356892,Asia
Georgia,2018,Lung,135.0,35.3,49.2,42.315407,43.356892,Asia
Georgia,2018,Breast,72.0,69.0,4.4,42.315407,43.356892,Asia
Georgia,2018,Colorectal,118.8,68.1,30.9,42.315407,43.356892,Asia
Georgia,2019,Lung,49.0,42.5,4.3,42.315407,43.356892,Asia
Georgia,2019,Breast,34.3,76.4,4.9,42.315407,43.356892,Asia
Georgia,2019,Colorectal,36.0,33.7,47.1,42.315407,43.356892,Asia
Georgia,2020,Lung,110.1,52.7,87.7,42.315407,43.356892,Asia
Georgia,2020,Breast,51.5,33.2,43.3,42.315407,43.356892,Asia
Georgia,2020,Colorectal,109.4,64.5,77.6,42.315407,43.356892,Asia
Georgia,2021,Lung,72.3,25.5,86.7,42.315407,43.356892,Asia
Georgia,2021,Breast,93.0,73.4,65.5,42.315407,43.356892,Asia
Georgia,2021,Colorectal,109.4,30.4,41.2,42.315407,43.356892,Asia
Georgia,2022,Lung,137.0,77.9,22.1,42.315407,43.356892,Asia
Georgia,2022,Breast,101.6,62.3,36.6,42.315407,43.356892,Asia
Georgia,2022,Colorectal,80.6,43.7,41.0,42.315407,43.356892,Asia
Georgia,2023,Lung,135.4,64.2,40.1,42.315407,43.356892,Asia
Georgia,2023,Breast,107.8,32.3,51.3,42.315407,43.356892,Asia
Georgia,2023,Colorectal,128.2,63.3,3.1,42.315407,43.356892,Asia
Georgia,2024,Lung,105.9,77.9,50.2,42.315407,43.356892,Asia
Georgia,2024,Breast,63.3,42.7,73.0,42.315407,43.356892,Asia
Georgia,2024,Colorectal,109.8,67.6,11.2,42.315407,43.356892,Asia
Germany,2010,Lung,82.2,27.4,18.7,51.165691,10.451526,Europe
Germany,2010,Breast,93.1,74.6,99.4,51.165691,10.451526,Europe
Germany,2010,Colorectal,76.2,10.8,57.2,51.165691,10.451526,Europe
Germany,2011,Lung,63.2,79.6,18.8,51.165691,10.451526,Europe
Germany,2011,Breast,144.9,72.7,15.8,51.165691,10.451526,Europe
Germany,2011,Colorectal,111.7,30.3,2.6,51.165691,10.451526,Europe
Germany,2012,Lung,135.9,24.8,88.4,51.165691,10.451526,Europe
Germany,2012,Breast,131.4,75.0,15.3,51.165691,10.451526,Europe
Germany,2012,Colorectal,114.9,14.8,44.9,51.165691,10.451526,Europe
Germany,2013,Lung,44.3,60.8,80.8,51.165691,10.451526,Europe
Germany,2013,Breast,70.3,15.1,56.9,51.165691,10.451526,Europe
Germany,2013,Colorectal,142.3,15.6,12.8,51.165691,10.451526,Europe
Germany,2014,Lung,75.4,47.5,21.2,51.165691,10.451526,Europe
Germany,2014,Breast,105.8,26.2,1.3,51.165691,10.451526,Europe
Germany,2014,Colorectal,43.3,28.4,95.9,51.165691,10.451526,Europe
Germany,2015,Lung,33.2,16.9,7.3,51.165691,10.451526,Europe
Germany,2015,Breast,85.7,54.3,75.5,51.165691,10.451526,Europe
Germany,2015,Colorectal,109.0,11.3,5.3,51.165691,10.451526,Europe
Germany,2016,Lung,102.1,35.7,56.3,51.165691,10.451526,Europe
Germany,2016,Breast,148.3,20.2,2.8,51.165691,10.451526,Europe
Germany,2016,Colorectal,140.7,40.3,35.2,51.165691,10.451526,Europe
Germany,2017,Lung,76.8,27.0,89.4,51.165691,10.451526,Europe
Germany,2017,Breast,119.9,71.3,7.4,51.165691,10.451526,Europe
Germany,2017,Colorectal,80.2,61.4,29.7,51.165691,10.451526,Europe
Germany,2018,Lung,66.9,35.1,7.5,51.165691,10.451526,Europe
Germany,2018,Breast,106.0,24.7,52.3,51.165691,10.451526,Europe
Germany,2018,Colorectal,47.5,55.0,91.0,51.165691,10.451526,Europe
Germany,2019,Lung,109.0,54.5,3.7,51.165691,10.451526,Europe
Germany,2019,Breast,145.5,35.4,19.9,51.165691,10.451526,Europe
Germany,2019,Colorectal,91.7,45.7,94.2,51.165691,10.451526,Europe
Germany,2020,Lung,61.4,68.8,31.7,51.165691,10.451526,Europe
Germany,2020,Breast,41.8,61.0,94.7,51.165691,10.451526,Europe
Germany,2020,Colorectal,79.0,73.3,95.1,51.165691,10.451526,Europe
Germany,2021,Lung,102.8,77.1,81.3,51.165691,10.451526,Europe
Germany,2021,Breast,64.8,58.9,77.6,51.165691,10.451526,Europe
Germany,2021,Colorectal,41.9,72.5,54.3,51.165691,10.451526,Europe
Germany,2022,Lung,113.7,49.5,94.0,51.165691,10.451526,Europe
Germany,2022,Breast,112.7,37.5,93.5,51.165691,10.451526,Europe
Germany,2022,Colorectal,37.7,68.9,29.7,51.165691,10.451526,Europe
Germany,2023,Lung,59.4,33.9,59.0,51.165691,10.451526,Europe
Germany,2023,Breast,61.4,17.4,3.0,51.165691,10.451526,Europe
Germany,2023,Colorectal,138.3,30.3,26.7,51.165691,10.451526,Europe
Germany,2024,Lung,84.5,31.6,1.6,51.165691,10.451526,Europe
Germany,2024,Breast,71.3,61.4,68.8,51.165691,10.451526,Europe
Germany,2024,Colorectal,125.2,12.3,41.9,51.165691,10.451526,Europe
Ghana,2010,Lung,139.2,57.5,5.8,7.946527,-1.023194,Africa
Ghana,2010,Breast,44.9,34.8,32.1,7.946527,-1.023194,Africa
Ghana,2010,Colorectal,83.4,33.4,48.2,7.946527,-1.023194,Africa
Ghana,2011,Lung,79.0,30.0,53.4,7.946527,-1.023194,Africa
Ghana,2011,Breast,43.3,70.7,15.8,7.946527,-1.023194,Africa
Ghana,2011,Colorectal,98.3,17.6,71.0,7.946527,-1.023194,Africa
Ghana,2012,Lung,148.6,58.4,57.8,7.946527,-1.023194,Africa
Ghana,2012,Breast,45.8,77.3,1.3,7.946527,-1.023194,Africa
Ghana,2012,Colorectal,108.6,24.8,97.6,7.946527,-1.023194,Africa
Ghana,2013,Lung,124.8,63.8,24.0,7.946527,-1.023194,Africa
Ghana,2013,Breast,137.1,14.5,51.1,7.946527,-1.023194,Africa
Ghana,2013,Colorectal,116.9,78.6,74.9,7.946527,-1.023194,Africa
Ghana,2014,Lung,60.0,38.6,60.7,7.946527,-1.023194,Africa
Ghana,2014,Breast,94.3,18.1,6.1,7.946527,-1.023194,Africa
Ghana,2014,Colorectal,129.9,13.0,57.7,7.946527,-1.023194,Africa
Ghana,2015,Lung,80.5,43.3,29.6,7.946527,-1.023194,Africa
Ghana,2015,Breast,96.1,74.8,77.4,7.946527,-1.023194,Africa
Ghana,2015,Colorectal,60.1,68.6,57.4,7.946527,-1.023194,Africa
Ghana,2016,Lung,55.8,60.2,40.6,7.946527,-1.023194,Africa
Ghana,2016,Breast,82.0,19.4,56.3,7.946527,-1.023194,Africa
Ghana,2016,Colorectal,55.2,69.2,5.5,7.946527,-1.023194,Africa
Ghana,2017,Lung,142.7,40.3,81.7,7.946527,-1.023194,Africa
Ghana,2017,Breast,51.0,47.2,90.7,7.946527,-1.023194,Africa
Ghana,2017,Colorectal,125.6,24.4,89.9,7.946527,-1.023194,Africa
Ghana,2018,Lung,114.4,69.4,70.4,7.946527,-1.023194,Africa
Ghana,2018,Breast,149.4,78.2,55.8,7.946527,-1.023194,Africa
Ghana,2018,Colorectal,83.2,13.5,39.7,7.946527,-1.023194,Africa
Ghana,2019,Lung,36.7,20.6,24.3,7.946527,-1.023194,Africa
Ghana,2019,Breast,39.3,66.5,5.1,7.946527,-1.023194,Africa
Ghana,2019,Colorectal,46.1,41.5,3.4,7.946527,-1.023194,Africa
Ghana,2020,Lung,117.5,71.6,53.9,7.946527,-1.023194,Africa
Ghana,2020,Breast,32.3,44.1,28.5,7.946527,-1.023194,Africa
Ghana,2020,Colorectal,76.5,10.9,52.9,7.946527,-1.023194,Africa
Ghana,2021,Lung,74.0,51.2,44.7,7.946527,-1.023194,Africa
Ghana,2021,Breast,72.3,47.8,72.3,7.946527,-1.023194,Africa
Ghana,2021,Colorectal,128.4,11.5,99.8,7.946527,-1.023194,Africa
Ghana,2022,Lung,80.8,50.9,17.2,7.946527,-1.023194,Africa
Ghana,2022,Breast,85.9,33.8,22.7,7.946527,-1.023194,Africa
Ghana,2022,Colorectal,134.6,51.7,50.5,7.946527,-1.023194,Africa
Ghana,2023,Lung,125.7,72.9,0.1,7.946527,-1.023194,Africa
Ghana,2023,Breast,102.2,76.0,95.1,7.946527,-1.023194,Africa
Ghana,2023,Colorectal,131.9,32.2,59.4,7.946527,-1.023194,Africa
Ghana,2024,Lung,94.2,26.5,64.5,7.946527,-1.023194,Africa
Ghana,2024,Breast,93.0,28.5,11.3,7.946527,-1.023194,Africa
Ghana,2024,Colorectal,80.8,33.4,25.4,7.946527,-1.023194,Africa
Greece,2010,Lung,70.4,41.8,27.7,39.074208,21.824312,Europe
Greece,2010,Breast,128.5,59.9,54.0,39.074208,21.824312,Europe
Greece,2010,Colorectal,75.0,38.7,45.1,39.074208,21.824312,Europe
Greece,2011,Lung,35.2,48.3,87.3,39.074208,21.824312,Europe
Greece,2011,Breast,81.6,74.3,97.5,39.074208,21.824312,Europe
Greece,2011,Colorectal,75.9,21.7,12.0,39.074208,21.824312,Europe
Greece,2012,Lung,113.1,37.7,68.4,39.074208,21.824312,Europe
Greece,2012,Breast,148.6,61.9,57.6,39.074208,21.824312,Europe
Greece,2012,Colorectal,92.8,41.7,49.9,39.074208,21.824312,Europe
Greece,2013,Lung,62.9,30.5,38.1,39.074208,21.824312,Europe
Greece,2013,Breast,31.8,30.1,10.9,39.074208,21.824312,Europe
Greece,2013,Colorectal,58.4,71.7,14.5,39.074208,21.824312,Europe
Greece,2014,Lung,124.9,31.8,95.3,39.074208,21.824312,Europe
Greece,2014,Breast,65.4,56.6,13.5,39.074208,21.824312,Europe
Greece,2014,Colorectal,144.4,41.6,87.4,39.074208,21.824312,Europe
Greece,2015,Lung,70.7,26.1,2.5,39.074208,21.824312,Europe
Greece,2015,Breast,140.4,79.0,23.2,39.074208,21.824312,Europe
Greece,2015,Colorectal,75.1,57.8,60.7,39.074208,21.824312,Europe
Greece,2016,Lung,56.5,35.2,58.1,39.074208,21.824312,Europe
Greece,2016,Breast,85.1,32.6,41.6,39.074208,21.824312,Europe
Greece,2016,Colorectal,31.3,76.8,56.9,39.074208,21.824312,Europe
Greece,2017,Lung,49.8,45.5,27.3,39.074208,21.824312,Europe
Greece,2017,Breast,55.1,61.8,92.6,39.074208,21.824312,Europe
Greece,2017,Colorectal,125.3,14.1,43.8,39.074208,21.824312,Europe
Greece,2018,Lung,42.0,32.6,44.1,39.074208,21.824312,Europe
Greece,2018,Breast,106.9,44.5,36.3,39.074208,21.824312,Europe
Greece,2018,Colorectal,147.6,17.8,92.8,39.074208,21.824312,Europe
Greece,2019,Lung,123.1,38.2,34.9,39.074208,21.824312,Europe
Greece,2019,Breast,61.6,57.0,61.2,39.074208,21.824312,Europe
Greece,2019,Colorectal,125.6,17.2,47.3,39.074208,21.824312,Europe
Greece,2020,Lung,134.9,58.9,36.4,39.074208,21.824312,Europe
Greece,2020,Breast,143.5,25.5,45.7,39.074208,21.824312,Europe
Greece,2020,Colorectal,126.4,30.1,35.3,39.074208,21.824312,Europe
Greece,2021,Lung,138.5,15.0,65.0,39.074208,21.824312,Europe
Greece,2021,Breast,71.5,46.6,41.7,39.074208,21.824312,Europe
Greece,2021,Colorectal,127.2,38.6,20.7,39.074208,21.824312,Europe
Greece,2022,Lung,93.4,35.1,81.0,39.074208,21.824312,Europe
Greece,2022,Breast,124.4,43.2,77.4,39.074208,21.824312,Europe
Greece,2022,Colorectal,60.0,30.4,40.7,39.074208,21.824312,Europe
Greece,2023,Lung,35.2,56.0,57.2,39.074208,21.824312,Europe
Greece,2023,Breast,106.9,56.4,57.0,39.074208,21.824312,Europe
Greece,2023,Colorectal,42.3,17.0,47.9,39.074208,21.824312,Europe
Greece,2024,Lung,135.7,51.3,15.6,39.074208,21.824312,Europe
Greece,2024,Breast,110.5,16.7,91.6,39.074208,21.824312,Europe
Greece,2024,Colorectal,114.4,24.7,90.8,39.074208,21.824312,Europe
Grenada,2010,Lung,120.7,64.1,56.5,12.262776,-61.604171,North America
Grenada,2010,Breast,54.9,63.1,92.7,12.262776,-61.604171,North America
Grenada,2010,Colorectal,30.4,38.3,95.3,12.262776,-61.604171,North America
Grenada,2011,Lung,46.1,65.5,49.7,12.262776,-61.604171,North America
Grenada,2011,Breast,148.8,55.1,10.2,12.262776,-61.604171,North America
Grenada,2011,Colorectal,115.8,26.2,19.9,12.262776,-61.604171,North America
Grenada,2012,Lung,65.1,14.4,35.3,12.262776,-61.604171,North America
Grenada,2012,Breast,43.3,65.9,91.6,12.262776,-61.604171,North America
Grenada,2012,Colorectal,49.2,25.1,5.5,12.262776,-61.604171,North America
Grenada,2013,Lung,43.3,22.1,87.8,12.262776,-61.604171,North America
Grenada,2013,Breast,97.4,50.6,94.7,12.262776,-61.604171,North America
Grenada,2013,Colorectal,80.2,11.9,16.4,12.262776,-61.604171,North America
Grenada,2014,Lung,115.8,79.4,13.3,12.262776,-61.604171,North America
Grenada,2014,Breast,103.2,75.8,96.9,12.262776,-61.604171,North America
Grenada,2014,Colorectal,146.6,26.4,53.8,12.262776,-61.604171,North America
Grenada,2015,Lung,53.6,37.3,35.1,12.262776,-61.604171,North America
Grenada,2015,Breast,144.5,60.5,67.4,12.262776,-61.604171,North America
Grenada,2015,Colorectal,121.7,34.2,40.0,12.262776,-61.604171,North America
Grenada,2016,Lung,141.7,66.9,25.5,12.262776,-61.604171,North America
Grenada,2016,Breast,70.4,53.3,72.0,12.262776,-61.604171,North America
Grenada,2016,Colorectal,116.7,76.6,59.4,12.262776,-61.604171,North America
Grenada,2017,Lung,48.8,52.1,95.1,12.262776,-61.604171,North America
Grenada,2017,Breast,84.3,33.5,34.7,12.262776,-61.604171,North America
Grenada,2017,Colorectal,34.8,63.8,19.4,12.262776,-61.604171,North America
Grenada,2018,Lung,77.3,56.6,22.4,12.262776,-61.604171,North America
Grenada,2018,Breast,45.4,23.6,61.5,12.262776,-61.604171,North America
Grenada,2018,Colorectal,55.6,17.5,67.3,12.262776,-61.604171,North America
Grenada,2019,Lung,52.8,46.8,72.7,12.262776,-61.604171,North America
Grenada,2019,Breast,120.9,14.5,97.4,12.262776,-61.604171,North America
Grenada,2019,Colorectal,55.0,80.0,67.5,12.262776,-61.604171,North America
Grenada,2020,Lung,43.9,19.6,53.1,12.262776,-61.604171,North America
Grenada,2020,Breast,109.8,73.5,35.7,12.262776,-61.604171,North America
Grenada,2020,Colorectal,45.5,12.9,17.0,12.262776,-61.604171,North America
Grenada,2021,Lung,140.6,21.7,72.6,12.262776,-61.604171,North America
Grenada,2021,Breast,37.2,36.3,26.7,12.262776,-61.604171,North America
Grenada,2021,Colorectal,146.9,55.7,37.5,12.262776,-61.604171,North America
Grenada,2022,Lung,71.8,33.3,70.8,12.262776,-61.604171,North America
Grenada,2022,Breast,99.1,58.2,80.6,12.262776,-61.604171,North America
Grenada,2022,Colorectal,117.2,51.5,18.6,12.262776,-61.604171,North America
Grenada,2023,Lung,135.5,39.5,29.7,12.262776,-61.604171,North America
Grenada,2023,Breast,101.6,60.8,91.4,12.262776,-61.604171,North America
Grenada,2023,Colorectal,32.9,10.7,94.4,12.262776,-61.604171,North America
Grenada,2024,Lung,45.8,55.0,8.3,12.262776,-61.604171,North America
Grenada,2024,Breast,136.4,57.1,0.6,12.262776,-61.604171,North America
Grenada,2024,Colorectal,83.3,64.0,97.4,12.262776,-61.604171,North America
Guatemala,2010,Lung,67.1,14.9,92.3,15.783471,-90.230759,North America
Guatemala,2010,Breast,33.1,29.2,64.6,15.783471,-90.230759,North America
Guatemala,2010,Colorectal,88.9,41.9,40.7,15.783471,-90.230759,North America
Guatemala,2011,Lung,142.5,54.5,56.9,15.783471,-90.230759,North America
Guatemala,2011,Breast,98.4,24.8,98.2,15.783471,-90.230759,North America
Guatemala,2011,Colorectal,85.1,53.0,74.9,15.783471,-90.230759,North America
Guatemala,2012,Lung,133.1,30.3,11.7,15.783471,-90.230759,North America
Guatemala,2012,Breast,32.1,31.3,16.5,15.783471,-90.230759,North America
Guatemala,2012,Colorectal,72.0,20.3,52.1,15.783471,-90.230759,North America
Guatemala,2013,Lung,134.7,66.3,32.9,15.783471,-90.230759,North America
Guatemala,2013,Breast,143.5,37.3,28.7,15.783471,-90.230759,North America
Guatemala,2013,Colorectal,46.2,75.8,87.4,15.783471,-90.230759,North America
Guatemala,2014,Lung,62.7,33.5,20.7,15.783471,-90.230759,North America
Guatemala,2014,Breast,37.6,20.3,58.7,15.783471,-90.230759,North America
Guatemala,2014,Colorectal,85.9,44.7,0.9,15.783471,-90.230759,North America
Guatemala,2015,Lung,55.1,42.7,64.0,15.783471,-90.230759,North America
Guatemala,2015,Breast,106.0,34.9,59.3,15.783471,-90.230759,North America
Guatemala,2015,Colorectal,144.5,43.1,34.7,15.783471,-90.230759,North America
Guatemala,2016,Lung,80.0,66.0,67.1,15.783471,-90.230759,North America
Guatemala,2016,Breast,42.7,46.3,29.5,15.783471,-90.230759,North America
Guatemala,2016,Colorectal,75.0,13.5,72.7,15.783471,-90.230759,North America
Guatemala,2017,Lung,75.2,26.2,34.6,15.783471,-90.230759,North America
Guatemala,2017,Breast,84.3,17.0,84.4,15.783471,-90.230759,North America
Guatemala,2017,Colorectal,72.6,42.7,95.5,15.783471,-90.230759,North America
Guatemala,2018,Lung,113.8,63.0,53.2,15.783471,-90.230759,North America
Guatemala,2018,Breast,130.8,17.8,2.7,15.783471,-90.230759,North America
Guatemala,2018,Colorectal,126.5,47.2,67.5,15.783471,-90.230759,North America
Guatemala,2019,Lung,93.7,44.5,18.9,15.783471,-90.230759,North America
Guatemala,2019,Breast,94.8,74.4,4.5,15.783471,-90.230759,North America
Guatemala,2019,Colorectal,142.2,77.1,95.6,15.783471,-90.230759,North America
Guatemala,2020,Lung,54.4,35.0,81.7,15.783471,-90.230759,North America
Guatemala,2020,Breast,67.2,21.0,50.9,15.783471,-90.230759,North America
Guatemala,2020,Colorectal,100.3,78.2,43.5,15.783471,-90.230759,North America
Guatemala,2021,Lung,140.2,31.6,88.6,15.783471,-90.230759,North America
Guatemala,2021,Breast,34.6,79.5,21.7,15.783471,-90.230759,North America
Guatemala,2021,Colorectal,106.8,26.7,5.1,15.783471,-90.230759,North America
Guatemala,2022,Lung,134.9,51.6,78.5,15.783471,-90.230759,North America
Guatemala,2022,Breast,146.1,21.7,11.0,15.783471,-90.230759,North America
Guatemala,2022,Colorectal,125.3,70.8,84.4,15.783471,-90.230759,North America
Guatemala,2023,Lung,113.2,69.2,29.3,15.783471,-90.230759,North America
Guatemala,2023,Breast,141.7,47.9,93.9,15.783471,-90.230759,North America
Guatemala,2023,Colorectal,115.8,17.1,98.4,15.783471,-90.230759,North America
Guatemala,2024,Lung,61.0,52.6,54.6,15.783471,-90.230759,North America
Guatemala,2024,Breast,102.0,63.1,72.9,15.783471,-90.230759,North America
Guatemala,2024,Colorectal,132.4,24.6,2.9,15.783471,-90.230759,North America
Guinea,2010,Lung,96.9,60.2,37.2,9.945587,-9.696645,Africa
Guinea,2010,Breast,122.1,69.4,34.2,9.945587,-9.696645,Africa
Guinea,2010,Colorectal,64.6,38.4,94.9,9.945587,-9.696645,Africa
Guinea,2011,Lung,127.4,75.3,3.3,9.945587,-9.696645,Africa
Guinea,2011,Breast,142.3,45.0,27.3,9.945587,-9.696645,Africa
Guinea,2011,Colorectal,103.5,65.9,42.2,9.945587,-9.696645,Africa
Guinea,2012,Lung,74.6,55.2,97.2,9.945587,-9.696645,Africa
Guinea,2012,Breast,50.0,17.6,7.8,9.945587,-9.696645,Africa
Guinea,2012,Colorectal,67.8,70.3,63.3,9.945587,-9.696645,Africa
Guinea,2013,Lung,45.3,31.6,72.9,9.945587,-9.696645,Africa
Guinea,2013,Breast,149.2,57.7,78.6,9.945587,-9.696645,Africa
Guinea,2013,Colorectal,50.3,38.4,92.9,9.945587,-9.696645,Africa
Guinea,2014,Lung,100.0,57.4,97.3,9.945587,-9.696645,Africa
Guinea,2014,Breast,143.3,32.9,98.9,9.945587,-9.696645,Africa
Guinea,2014,Colorectal,37.9,28.3,78.3,9.945587,-9.696645,Africa
Guinea,2015,Lung,121.6,68.2,91.3,9.945587,-9.696645,Africa
Guinea,2015,Breast,49.1,75.9,19.9,9.945587,-9.696645,Africa
Guinea,2015,Colorectal,138.7,42.6,58.0,9.945587,-9.696645,Africa
Guinea,2016,Lung,82.2,59.1,8.1,9.945587,-9.696645,Africa
Guinea,2016,Breast,113.1,74.1,41.8,9.945587,-9.696645,Africa
Guinea,2016,Colorectal,64.7,49.7,83.3,9.945587,-9.696645,Africa
Guinea,2017,Lung,90.8,21.8,38.2,9.945587,-9.696645,Africa
Guinea,2017,Breast,64.5,79.0,49.7,9.945587,-9.696645,Africa
Guinea,2017,Colorectal,117.4,30.6,2.5,9.945587,-9.696645,Africa
Guinea,2018,Lung,115.9,66.1,89.8,9.945587,-9.696645,Africa
Guinea,2018,Breast,45.2,17.4,49.2,9.945587,-9.696645,Africa
Guinea,2018,Colorectal,115.6,15.2,73.5,9.945587,-9.696645,Africa
Guinea,2019,Lung,78.9,79.7,36.6,9.945587,-9.696645,Africa
Guinea,2019,Breast,54.3,47.6,95.1,9.945587,-9.696645,Africa
Guinea,2019,Colorectal,129.6,23.6,62.5,9.945587,-9.696645,Africa
Guinea,2020,Lung,42.0,11.9,8.7,9.945587,-9.696645,Africa
Guinea,2020,Breast,93.6,59.4,27.5,9.945587,-9.696645,Africa
Guinea,2020,Colorectal,49.6,52.4,4.0,9.945587,-9.696645,Africa
Guinea,2021,Lung,120.8,12.2,11.1,9.945587,-9.696645,Africa
Guinea,2021,Breast,104.3,13.0,6.1,9.945587,-9.696645,Africa
Guinea,2021,Colorectal,40.0,62.2,97.6,9.945587,-9.696645,Africa
Guinea,2022,Lung,121.5,59.5,33.2,9.945587,-9.696645,Africa
Guinea,2022,Breast,39.4,25.2,54.1,9.945587,-9.696645,Africa
Guinea,2022,Colorectal,65.0,57.5,69.7,9.945587,-9.696645,Africa
Guinea,2023,Lung,107.4,19.6,23.3,9.945587,-9.696645,Africa
Guinea,2023,Breast,137.6,24.1,70.4,9.945587,-9.696645,Africa
Guinea,2023,Colorectal,55.7,66.1,88.0,9.945587,-9.696645,Africa
Guinea,2024,Lung,43.8,70.0,71.2,9.945587,-9.696645,Africa
Guinea,2024,Breast,123.6,53.5,69.2,9.945587,-9.696645,Africa
Guinea,2024,Colorectal,149.0,48.3,75.0,9.945587,-9.696645,Africa
Guinea-Bissau,2010,Lung,88.4,76.7,53.1,11.803749,-15.180413,Africa
Guinea-Bissau,2010,Breast,34.8,44.2,92.7,11.803749,-15.180413,Africa
Guinea-Bissau,2010,Colorectal,79.2,64.0,65.8,11.803749,-15.180413,Africa
Guinea-Bissau,2011,Lung,127.4,30.5,34.9,11.803749,-15.180413,Africa
